Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths
2/14/20,Holy See,,41.9029,12.4534,0,0,0
2/15/20,Holy See,,41.9029,12.4534,0,0,0
2/16/20,Holy See,,41.9029,12.4534,0,0,0
2/17/20,Holy See,,41.9029,12.4534,0,0,0
2/18/20,Holy See,,41.9029,12.4534,0,0,0
2/19/20,Holy See,,41.9029,12.4534,0,0,0
2/20/20,Holy See,,41.9029,12.4534,0,0,0
2/21/20,Holy See,,41.9029,12.4534,0,0,0
2/22/20,Holy See,,41.9029,12.4534,0,0,0
2/23/20,Holy See,,41.9029,12.4534,0,0,0
2/24/20,Holy See,,41.9029,12.4534,0,0,0
2/25/20,Holy See,,41.9029,12.4534,0,0,0
2/26/20,Holy See,,41.9029,12.4534,0,0,0
2/27/20,Holy See,,41.9029,12.4534,0,0,0
2/28/20,Holy See,,41.9029,12.4534,0,0,0
2/29/20,Holy See,,41.9029,12.4534,0,0,0
3/1/20,Holy See,,41.9029,12.4534,0,0,0
3/2/20,Holy See,,41.9029,12.4534,0,0,0
3/3/20,Holy See,,41.9029,12.4534,0,0,0
3/4/20,Holy See,,41.9029,12.4534,0,0,0
3/5/20,Holy See,,41.9029,12.4534,0,0,0
3/6/20,Holy See,,41.9029,12.4534,1,0,0
3/7/20,Holy See,,41.9029,12.4534,1,0,0
3/8/20,Holy See,,41.9029,12.4534,1,0,0
3/9/20,Holy See,,41.9029,12.4534,1,0,0
3/10/20,Holy See,,41.9029,12.4534,1,0,0
3/11/20,Holy See,,41.9029,12.4534,1,0,0
3/12/20,Holy See,,41.9029,12.4534,1,0,0
3/13/20,Holy See,,41.9029,12.4534,1,0,0
3/14/20,Holy See,,41.9029,12.4534,1,0,0
3/15/20,Holy See,,41.9029,12.4534,1,0,0
3/16/20,Holy See,,41.9029,12.4534,1,0,0
3/17/20,Holy See,,41.9029,12.4534,1,0,0
3/18/20,Holy See,,41.9029,12.4534,1,0,0
3/19/20,Holy See,,41.9029,12.4534,1,0,0
3/20/20,Holy See,,41.9029,12.4534,1,0,0
3/21/20,Holy See,,41.9029,12.4534,1,0,0
3/22/20,Holy See,,41.9029,12.4534,1,0,0
3/23/20,Holy See,,41.9029,12.4534,1,0,0
1/22/20,Honduras,,15.2,-86.2419,0,0,0
1/23/20,Honduras,,15.2,-86.2419,0,0,0
1/24/20,Honduras,,15.2,-86.2419,0,0,0
1/25/20,Honduras,,15.2,-86.2419,0,0,0
1/26/20,Honduras,,15.2,-86.2419,0,0,0
1/27/20,Honduras,,15.2,-86.2419,0,0,0
1/28/20,Honduras,,15.2,-86.2419,0,0,0
1/29/20,Honduras,,15.2,-86.2419,0,0,0
1/30/20,Honduras,,15.2,-86.2419,0,0,0
1/31/20,Honduras,,15.2,-86.2419,0,0,0
2/1/20,Honduras,,15.2,-86.2419,0,0,0
2/2/20,Honduras,,15.2,-86.2419,0,0,0
2/3/20,Honduras,,15.2,-86.2419,0,0,0
2/4/20,Honduras,,15.2,-86.2419,0,0,0
2/5/20,Honduras,,15.2,-86.2419,0,0,0
2/6/20,Honduras,,15.2,-86.2419,0,0,0
2/7/20,Honduras,,15.2,-86.2419,0,0,0
2/8/20,Honduras,,15.2,-86.2419,0,0,0
2/9/20,Honduras,,15.2,-86.2419,0,0,0
2/10/20,Honduras,,15.2,-86.2419,0,0,0
2/11/20,Honduras,,15.2,-86.2419,0,0,0
2/12/20,Honduras,,15.2,-86.2419,0,0,0
2/13/20,Honduras,,15.2,-86.2419,0,0,0
2/14/20,Honduras,,15.2,-86.2419,0,0,0
2/15/20,Honduras,,15.2,-86.2419,0,0,0
2/16/20,Honduras,,15.2,-86.2419,0,0,0
2/17/20,Honduras,,15.2,-86.2419,0,0,0
2/18/20,Honduras,,15.2,-86.2419,0,0,0
2/19/20,Honduras,,15.2,-86.2419,0,0,0
2/20/20,Honduras,,15.2,-86.2419,0,0,0
2/21/20,Honduras,,15.2,-86.2419,0,0,0
2/22/20,Honduras,,15.2,-86.2419,0,0,0
2/23/20,Honduras,,15.2,-86.2419,0,0,0
2/24/20,Honduras,,15.2,-86.2419,0,0,0
2/25/20,Honduras,,15.2,-86.2419,0,0,0
2/26/20,Honduras,,15.2,-86.2419,0,0,0
2/27/20,Honduras,,15.2,-86.2419,0,0,0
2/28/20,Honduras,,15.2,-86.2419,0,0,0
2/29/20,Honduras,,15.2,-86.2419,0,0,0
3/1/20,Honduras,,15.2,-86.2419,0,0,0
3/2/20,Honduras,,15.2,-86.2419,0,0,0
3/3/20,Honduras,,15.2,-86.2419,0,0,0
3/4/20,Honduras,,15.2,-86.2419,0,0,0
3/5/20,Honduras,,15.2,-86.2419,0,0,0
3/6/20,Honduras,,15.2,-86.2419,0,0,0
3/7/20,Honduras,,15.2,-86.2419,0,0,0
3/8/20,Honduras,,15.2,-86.2419,0,0,0
3/9/20,Honduras,,15.2,-86.2419,0,0,0
3/10/20,Honduras,,15.2,-86.2419,0,0,0
3/11/20,Honduras,,15.2,-86.2419,2,0,0
3/12/20,Honduras,,15.2,-86.2419,2,0,0
3/13/20,Honduras,,15.2,-86.2419,2,0,0
3/14/20,Honduras,,15.2,-86.2419,2,0,0
3/15/20,Honduras,,15.2,-86.2419,3,0,0
3/16/20,Honduras,,15.2,-86.2419,6,0,0
3/17/20,Honduras,,15.2,-86.2419,8,0,0
3/18/20,Honduras,,15.2,-86.2419,9,0,0
3/19/20,Honduras,,15.2,-86.2419,12,0,0
3/20/20,Honduras,,15.2,-86.2419,24,0,0
3/21/20,Honduras,,15.2,-86.2419,24,0,0
3/22/20,Honduras,,15.2,-86.2419,26,0,0
3/23/20,Honduras,,15.2,-86.2419,30,0,0
1/22/20,Hungary,,47.1625,19.5033,0,0,0
1/23/20,Hungary,,47.1625,19.5033,0,0,0
1/24/20,Hungary,,47.1625,19.5033,0,0,0
1/25/20,Hungary,,47.1625,19.5033,0,0,0
1/26/20,Hungary,,47.1625,19.5033,0,0,0
1/27/20,Hungary,,47.1625,19.5033,0,0,0
1/28/20,Hungary,,47.1625,19.5033,0,0,0
1/29/20,Hungary,,47.1625,19.5033,0,0,0
1/30/20,Hungary,,47.1625,19.5033,0,0,0
1/31/20,Hungary,,47.1625,19.5033,0,0,0
2/1/20,Hungary,,47.1625,19.5033,0,0,0
2/2/20,Hungary,,47.1625,19.5033,0,0,0
2/3/20,Hungary,,47.1625,19.5033,0,0,0
2/4/20,Hungary,,47.1625,19.5033,0,0,0
2/5/20,Hungary,,47.1625,19.5033,0,0,0
2/6/20,Hungary,,47.1625,19.5033,0,0,0
2/7/20,Hungary,,47.1625,19.5033,0,0,0
2/8/20,Hungary,,47.1625,19.5033,0,0,0
2/9/20,Hungary,,47.1625,19.5033,0,0,0
2/10/20,Hungary,,47.1625,19.5033,0,0,0
2/11/20,Hungary,,47.1625,19.5033,0,0,0
2/12/20,Hungary,,47.1625,19.5033,0,0,0
2/13/20,Hungary,,47.1625,19.5033,0,0,0
2/14/20,Hungary,,47.1625,19.5033,0,0,0
2/15/20,Hungary,,47.1625,19.5033,0,0,0
2/16/20,Hungary,,47.1625,19.5033,0,0,0
2/17/20,Hungary,,47.1625,19.5033,0,0,0
2/18/20,Hungary,,47.1625,19.5033,0,0,0
2/19/20,Hungary,,47.1625,19.5033,0,0,0
2/20/20,Hungary,,47.1625,19.5033,0,0,0
2/21/20,Hungary,,47.1625,19.5033,0,0,0
2/22/20,Hungary,,47.1625,19.5033,0,0,0
2/23/20,Hungary,,47.1625,19.5033,0,0,0
2/24/20,Hungary,,47.1625,19.5033,0,0,0
2/25/20,Hungary,,47.1625,19.5033,0,0,0
2/26/20,Hungary,,47.1625,19.5033,0,0,0
2/27/20,Hungary,,47.1625,19.5033,0,0,0
2/28/20,Hungary,,47.1625,19.5033,0,0,0
2/29/20,Hungary,,47.1625,19.5033,0,0,0
3/1/20,Hungary,,47.1625,19.5033,0,0,0
3/2/20,Hungary,,47.1625,19.5033,0,0,0
3/3/20,Hungary,,47.1625,19.5033,0,0,0
3/4/20,Hungary,,47.1625,19.5033,2,0,0
3/5/20,Hungary,,47.1625,19.5033,2,0,0
3/6/20,Hungary,,47.1625,19.5033,2,0,0
3/7/20,Hungary,,47.1625,19.5033,4,0,0
3/8/20,Hungary,,47.1625,19.5033,7,0,0
3/9/20,Hungary,,47.1625,19.5033,9,0,0
3/10/20,Hungary,,47.1625,19.5033,9,0,0
3/11/20,Hungary,,47.1625,19.5033,13,0,0
3/12/20,Hungary,,47.1625,19.5033,13,0,0
3/13/20,Hungary,,47.1625,19.5033,19,0,0
3/14/20,Hungary,,47.1625,19.5033,30,1,0
3/15/20,Hungary,,47.1625,19.5033,32,1,1
3/16/20,Hungary,,47.1625,19.5033,39,1,1
3/17/20,Hungary,,47.1625,19.5033,50,2,1
3/18/20,Hungary,,47.1625,19.5033,58,2,1
3/19/20,Hungary,,47.1625,19.5033,73,2,1
3/20/20,Hungary,,47.1625,19.5033,85,2,3
3/21/20,Hungary,,47.1625,19.5033,103,7,4
3/22/20,Hungary,,47.1625,19.5033,131,16,6
3/23/20,Hungary,,47.1625,19.5033,167,16,7
1/22/20,Iceland,,64.9631,-19.0208,0,0,0
1/23/20,Iceland,,64.9631,-19.0208,0,0,0
1/24/20,Iceland,,64.9631,-19.0208,0,0,0
1/25/20,Iceland,,64.9631,-19.0208,0,0,0
1/26/20,Iceland,,64.9631,-19.0208,0,0,0
1/27/20,Iceland,,64.9631,-19.0208,0,0,0
1/28/20,Iceland,,64.9631,-19.0208,0,0,0
1/29/20,Iceland,,64.9631,-19.0208,0,0,0
1/30/20,Iceland,,64.9631,-19.0208,0,0,0
1/31/20,Iceland,,64.9631,-19.0208,0,0,0
2/1/20,Iceland,,64.9631,-19.0208,0,0,0
2/2/20,Iceland,,64.9631,-19.0208,0,0,0
2/3/20,Iceland,,64.9631,-19.0208,0,0,0
2/4/20,Iceland,,64.9631,-19.0208,0,0,0
2/5/20,Iceland,,64.9631,-19.0208,0,0,0
2/6/20,Iceland,,64.9631,-19.0208,0,0,0
2/7/20,Iceland,,64.9631,-19.0208,0,0,0
2/8/20,Iceland,,64.9631,-19.0208,0,0,0
2/9/20,Iceland,,64.9631,-19.0208,0,0,0
2/10/20,Iceland,,64.9631,-19.0208,0,0,0
2/11/20,Iceland,,64.9631,-19.0208,0,0,0
2/12/20,Iceland,,64.9631,-19.0208,0,0,0
2/13/20,Iceland,,64.9631,-19.0208,0,0,0
2/14/20,Iceland,,64.9631,-19.0208,0,0,0
2/15/20,Iceland,,64.9631,-19.0208,0,0,0
2/16/20,Iceland,,64.9631,-19.0208,0,0,0
2/17/20,Iceland,,64.9631,-19.0208,0,0,0
2/18/20,Iceland,,64.9631,-19.0208,0,0,0
2/19/20,Iceland,,64.9631,-19.0208,0,0,0
2/20/20,Iceland,,64.9631,-19.0208,0,0,0
2/21/20,Iceland,,64.9631,-19.0208,0,0,0
2/22/20,Iceland,,64.9631,-19.0208,0,0,0
2/23/20,Iceland,,64.9631,-19.0208,0,0,0
2/24/20,Iceland,,64.9631,-19.0208,0,0,0
2/25/20,Iceland,,64.9631,-19.0208,0,0,0
2/26/20,Iceland,,64.9631,-19.0208,0,0,0
2/27/20,Iceland,,64.9631,-19.0208,0,0,0
2/28/20,Iceland,,64.9631,-19.0208,1,0,0
2/29/20,Iceland,,64.9631,-19.0208,1,0,0
3/1/20,Iceland,,64.9631,-19.0208,3,0,0
3/2/20,Iceland,,64.9631,-19.0208,6,0,0
3/3/20,Iceland,,64.9631,-19.0208,11,0,0
3/4/20,Iceland,,64.9631,-19.0208,26,0,0
3/5/20,Iceland,,64.9631,-19.0208,34,0,0
3/6/20,Iceland,,64.9631,-19.0208,43,0,0
3/7/20,Iceland,,64.9631,-19.0208,50,0,0
3/8/20,Iceland,,64.9631,-19.0208,50,0,0
3/9/20,Iceland,,64.9631,-19.0208,58,0,0
3/10/20,Iceland,,64.9631,-19.0208,69,1,0
3/11/20,Iceland,,64.9631,-19.0208,85,1,0
3/12/20,Iceland,,64.9631,-19.0208,103,1,0
3/13/20,Iceland,,64.9631,-19.0208,134,1,0
3/14/20,Iceland,,64.9631,-19.0208,156,1,0
3/15/20,Iceland,,64.9631,-19.0208,171,8,5
3/16/20,Iceland,,64.9631,-19.0208,180,0,0
3/17/20,Iceland,,64.9631,-19.0208,220,0,1
3/18/20,Iceland,,64.9631,-19.0208,250,5,1
3/19/20,Iceland,,64.9631,-19.0208,330,5,1
3/20/20,Iceland,,64.9631,-19.0208,409,5,0
3/21/20,Iceland,,64.9631,-19.0208,473,22,1
3/22/20,Iceland,,64.9631,-19.0208,568,36,1
3/23/20,Iceland,,64.9631,-19.0208,588,36,1
1/22/20,India,,21,78,0,0,0
1/23/20,India,,21,78,0,0,0
1/24/20,India,,21,78,0,0,0
1/25/20,India,,21,78,0,0,0
1/26/20,India,,21,78,0,0,0
1/27/20,India,,21,78,0,0,0
1/28/20,India,,21,78,0,0,0
1/29/20,India,,21,78,0,0,0
1/30/20,India,,21,78,1,0,0
1/31/20,India,,21,78,1,0,0
2/1/20,India,,21,78,1,0,0
2/2/20,India,,21,78,2,0,0
2/3/20,India,,21,78,3,0,0
2/4/20,India,,21,78,3,0,0
2/5/20,India,,21,78,3,0,0
2/6/20,India,,21,78,3,0,0
2/7/20,India,,21,78,3,0,0
2/8/20,India,,21,78,3,0,0
2/9/20,India,,21,78,3,0,0
2/10/20,India,,21,78,3,0,0
2/11/20,India,,21,78,3,0,0
2/12/20,India,,21,78,3,0,0
2/13/20,India,,21,78,3,0,0
2/14/20,India,,21,78,3,0,0
2/15/20,India,,21,78,3,0,0
2/16/20,India,,21,78,3,3,0
2/17/20,India,,21,78,3,3,0
2/18/20,India,,21,78,3,3,0
2/19/20,India,,21,78,3,3,0
2/20/20,India,,21,78,3,3,0
2/21/20,India,,21,78,3,3,0
2/22/20,India,,21,78,3,3,0
2/23/20,India,,21,78,3,3,0
2/24/20,India,,21,78,3,3,0
2/25/20,India,,21,78,3,3,0
2/26/20,India,,21,78,3,3,0
2/27/20,India,,21,78,3,3,0
2/28/20,India,,21,78,3,3,0
2/29/20,India,,21,78,3,3,0
3/1/20,India,,21,78,3,3,0
3/2/20,India,,21,78,5,3,0
3/3/20,India,,21,78,5,3,0
3/4/20,India,,21,78,28,3,0
3/5/20,India,,21,78,30,3,0
3/6/20,India,,21,78,31,3,0
3/7/20,India,,21,78,34,3,0
3/8/20,India,,21,78,39,3,0
3/9/20,India,,21,78,43,3,0
3/10/20,India,,21,78,56,4,0
3/11/20,India,,21,78,62,4,1
3/12/20,India,,21,78,73,4,1
3/13/20,India,,21,78,82,4,2
3/14/20,India,,21,78,102,4,2
3/15/20,India,,21,78,113,13,2
3/16/20,India,,21,78,119,13,2
3/17/20,India,,21,78,142,14,3
3/18/20,India,,21,78,156,14,3
3/19/20,India,,21,78,194,15,4
3/20/20,India,,21,78,244,20,5
3/21/20,India,,21,78,330,23,4
3/22/20,India,,21,78,396,27,7
3/23/20,India,,21,78,499,27,10
1/22/20,Indonesia,,-0.7893,113.9213,0,0,0
1/23/20,Indonesia,,-0.7893,113.9213,0,0,0
1/24/20,Indonesia,,-0.7893,113.9213,0,0,0
1/25/20,Indonesia,,-0.7893,113.9213,0,0,0
1/26/20,Indonesia,,-0.7893,113.9213,0,0,0
1/27/20,Indonesia,,-0.7893,113.9213,0,0,0
1/28/20,Indonesia,,-0.7893,113.9213,0,0,0
1/29/20,Indonesia,,-0.7893,113.9213,0,0,0
1/30/20,Indonesia,,-0.7893,113.9213,0,0,0
1/31/20,Indonesia,,-0.7893,113.9213,0,0,0
2/1/20,Indonesia,,-0.7893,113.9213,0,0,0
2/2/20,Indonesia,,-0.7893,113.9213,0,0,0
2/3/20,Indonesia,,-0.7893,113.9213,0,0,0
2/4/20,Indonesia,,-0.7893,113.9213,0,0,0
2/5/20,Indonesia,,-0.7893,113.9213,0,0,0
2/6/20,Indonesia,,-0.7893,113.9213,0,0,0
2/7/20,Indonesia,,-0.7893,113.9213,0,0,0
2/8/20,Indonesia,,-0.7893,113.9213,0,0,0
2/9/20,Indonesia,,-0.7893,113.9213,0,0,0
2/10/20,Indonesia,,-0.7893,113.9213,0,0,0
2/11/20,Indonesia,,-0.7893,113.9213,0,0,0
2/12/20,Indonesia,,-0.7893,113.9213,0,0,0
2/13/20,Indonesia,,-0.7893,113.9213,0,0,0
2/14/20,Indonesia,,-0.7893,113.9213,0,0,0
2/15/20,Indonesia,,-0.7893,113.9213,0,0,0
2/16/20,Indonesia,,-0.7893,113.9213,0,0,0
2/17/20,Indonesia,,-0.7893,113.9213,0,0,0
2/18/20,Indonesia,,-0.7893,113.9213,0,0,0
2/19/20,Indonesia,,-0.7893,113.9213,0,0,0
2/20/20,Indonesia,,-0.7893,113.9213,0,0,0
2/21/20,Indonesia,,-0.7893,113.9213,0,0,0
2/22/20,Indonesia,,-0.7893,113.9213,0,0,0
2/23/20,Indonesia,,-0.7893,113.9213,0,0,0
2/24/20,Indonesia,,-0.7893,113.9213,0,0,0
2/25/20,Indonesia,,-0.7893,113.9213,0,0,0
2/26/20,Indonesia,,-0.7893,113.9213,0,0,0
2/27/20,Indonesia,,-0.7893,113.9213,0,0,0
2/28/20,Indonesia,,-0.7893,113.9213,0,0,0
2/29/20,Indonesia,,-0.7893,113.9213,0,0,0
3/1/20,Indonesia,,-0.7893,113.9213,0,0,0
3/2/20,Indonesia,,-0.7893,113.9213,2,0,0
3/3/20,Indonesia,,-0.7893,113.9213,2,0,0
3/4/20,Indonesia,,-0.7893,113.9213,2,0,0
3/5/20,Indonesia,,-0.7893,113.9213,2,0,0
3/6/20,Indonesia,,-0.7893,113.9213,4,0,0
3/7/20,Indonesia,,-0.7893,113.9213,4,0,0
3/8/20,Indonesia,,-0.7893,113.9213,6,0,0
3/9/20,Indonesia,,-0.7893,113.9213,19,0,0
3/10/20,Indonesia,,-0.7893,113.9213,27,2,0
3/11/20,Indonesia,,-0.7893,113.9213,34,2,1
3/12/20,Indonesia,,-0.7893,113.9213,34,2,1
3/13/20,Indonesia,,-0.7893,113.9213,69,2,4
3/14/20,Indonesia,,-0.7893,113.9213,96,8,5
3/15/20,Indonesia,,-0.7893,113.9213,117,8,5
3/16/20,Indonesia,,-0.7893,113.9213,134,8,5
3/17/20,Indonesia,,-0.7893,113.9213,172,8,5
3/18/20,Indonesia,,-0.7893,113.9213,227,11,19
3/19/20,Indonesia,,-0.7893,113.9213,311,11,25
3/20/20,Indonesia,,-0.7893,113.9213,369,15,32
3/21/20,Indonesia,,-0.7893,113.9213,450,15,38
3/22/20,Indonesia,,-0.7893,113.9213,514,29,48
3/23/20,Indonesia,,-0.7893,113.9213,579,29,49
1/22/20,Iran,,32,53,0,0,0
1/23/20,Iran,,32,53,0,0,0
1/24/20,Iran,,32,53,0,0,0
1/25/20,Iran,,32,53,0,0,0
1/26/20,Iran,,32,53,0,0,0
1/27/20,Iran,,32,53,0,0,0
1/28/20,Iran,,32,53,0,0,0
1/29/20,Iran,,32,53,0,0,0
1/30/20,Iran,,32,53,0,0,0
1/31/20,Iran,,32,53,0,0,0
2/1/20,Iran,,32,53,0,0,0
2/2/20,Iran,,32,53,0,0,0
2/3/20,Iran,,32,53,0,0,0
2/4/20,Iran,,32,53,0,0,0
2/5/20,Iran,,32,53,0,0,0
2/6/20,Iran,,32,53,0,0,0
2/7/20,Iran,,32,53,0,0,0
2/8/20,Iran,,32,53,0,0,0
2/9/20,Iran,,32,53,0,0,0
2/10/20,Iran,,32,53,0,0,0
2/11/20,Iran,,32,53,0,0,0
2/12/20,Iran,,32,53,0,0,0
2/13/20,Iran,,32,53,0,0,0
2/14/20,Iran,,32,53,0,0,0
2/15/20,Iran,,32,53,0,0,0
2/16/20,Iran,,32,53,0,0,0
2/17/20,Iran,,32,53,0,0,0
2/18/20,Iran,,32,53,0,0,0
2/19/20,Iran,,32,53,2,0,2
2/20/20,Iran,,32,53,5,0,2
2/21/20,Iran,,32,53,18,0,4
2/22/20,Iran,,32,53,28,0,5
2/23/20,Iran,,32,53,43,0,8
2/24/20,Iran,,32,53,61,0,12
2/25/20,Iran,,32,53,95,0,16
2/26/20,Iran,,32,53,139,49,19
2/27/20,Iran,,32,53,245,49,26
2/28/20,Iran,,32,53,388,73,34
2/29/20,Iran,,32,53,593,123,43
3/1/20,Iran,,32,53,978,175,54
3/2/20,Iran,,32,53,1501,291,66
3/3/20,Iran,,32,53,2336,291,77
3/4/20,Iran,,32,53,2922,552,92
3/5/20,Iran,,32,53,3513,739,107
3/6/20,Iran,,32,53,4747,913,124
3/7/20,Iran,,32,53,5823,1669,145
3/8/20,Iran,,32,53,6566,2134,194
3/9/20,Iran,,32,53,7161,2394,237
3/10/20,Iran,,32,53,8042,2731,291
3/11/20,Iran,,32,53,9000,2959,354
3/12/20,Iran,,32,53,10075,2959,429
3/13/20,Iran,,32,53,11364,2959,514
3/14/20,Iran,,32,53,12729,2959,611
3/15/20,Iran,,32,53,13938,4590,724
3/16/20,Iran,,32,53,14991,4590,853
3/17/20,Iran,,32,53,16169,5389,988
3/18/20,Iran,,32,53,17361,5389,1135
3/19/20,Iran,,32,53,18407,5710,1284
3/20/20,Iran,,32,53,19644,6745,1433
3/21/20,Iran,,32,53,20610,7635,1556
3/22/20,Iran,,32,53,21638,7931,1685
3/23/20,Iran,,32,53,23049,7931,1812
1/22/20,Iraq,,33,44,0,0,0
1/23/20,Iraq,,33,44,0,0,0
1/24/20,Iraq,,33,44,0,0,0
1/25/20,Iraq,,33,44,0,0,0
1/26/20,Iraq,,33,44,0,0,0
1/27/20,Iraq,,33,44,0,0,0
1/28/20,Iraq,,33,44,0,0,0
1/29/20,Iraq,,33,44,0,0,0
1/30/20,Iraq,,33,44,0,0,0
1/31/20,Iraq,,33,44,0,0,0
2/1/20,Iraq,,33,44,0,0,0
2/2/20,Iraq,,33,44,0,0,0
2/3/20,Iraq,,33,44,0,0,0
2/4/20,Iraq,,33,44,0,0,0
2/5/20,Iraq,,33,44,0,0,0
2/6/20,Iraq,,33,44,0,0,0
2/7/20,Iraq,,33,44,0,0,0
2/8/20,Iraq,,33,44,0,0,0
2/9/20,Iraq,,33,44,0,0,0
2/10/20,Iraq,,33,44,0,0,0
2/11/20,Iraq,,33,44,0,0,0
2/12/20,Iraq,,33,44,0,0,0
2/13/20,Iraq,,33,44,0,0,0
2/14/20,Iraq,,33,44,0,0,0
2/15/20,Iraq,,33,44,0,0,0
2/16/20,Iraq,,33,44,0,0,0
2/17/20,Iraq,,33,44,0,0,0
2/18/20,Iraq,,33,44,0,0,0
2/19/20,Iraq,,33,44,0,0,0
2/20/20,Iraq,,33,44,0,0,0
2/21/20,Iraq,,33,44,0,0,0
2/22/20,Iraq,,33,44,0,0,0
2/23/20,Iraq,,33,44,0,0,0
2/24/20,Iraq,,33,44,1,0,0
2/25/20,Iraq,,33,44,1,0,0
2/26/20,Iraq,,33,44,5,0,0
2/27/20,Iraq,,33,44,7,0,0
2/28/20,Iraq,,33,44,7,0,0
2/29/20,Iraq,,33,44,13,0,0
3/1/20,Iraq,,33,44,19,0,0
3/2/20,Iraq,,33,44,26,0,0
3/3/20,Iraq,,33,44,32,0,0
3/4/20,Iraq,,33,44,35,0,2
3/5/20,Iraq,,33,44,35,0,2
3/6/20,Iraq,,33,44,40,0,3
3/7/20,Iraq,,33,44,54,0,4
3/8/20,Iraq,,33,44,60,0,6
3/9/20,Iraq,,33,44,60,3,6
3/10/20,Iraq,,33,44,71,3,7
3/11/20,Iraq,,33,44,71,15,7
3/12/20,Iraq,,33,44,71,15,8
3/13/20,Iraq,,33,44,101,24,9
3/14/20,Iraq,,33,44,110,26,10
3/15/20,Iraq,,33,44,116,26,10
3/16/20,Iraq,,33,44,124,26,10
3/17/20,Iraq,,33,44,154,32,11
3/18/20,Iraq,,33,44,164,43,12
3/19/20,Iraq,,33,44,192,43,13
3/20/20,Iraq,,33,44,208,49,17
3/21/20,Iraq,,33,44,214,51,17
3/22/20,Iraq,,33,44,233,57,20
3/23/20,Iraq,,33,44,266,57,23
1/22/20,Ireland,,53.1424,-7.6921,0,0,0
1/23/20,Ireland,,53.1424,-7.6921,0,0,0
1/24/20,Ireland,,53.1424,-7.6921,0,0,0
1/25/20,Ireland,,53.1424,-7.6921,0,0,0
1/26/20,Ireland,,53.1424,-7.6921,0,0,0
1/27/20,Ireland,,53.1424,-7.6921,0,0,0
1/28/20,Ireland,,53.1424,-7.6921,0,0,0
1/29/20,Ireland,,53.1424,-7.6921,0,0,0
1/30/20,Ireland,,53.1424,-7.6921,0,0,0
1/31/20,Ireland,,53.1424,-7.6921,0,0,0
2/1/20,Ireland,,53.1424,-7.6921,0,0,0
2/2/20,Ireland,,53.1424,-7.6921,0,0,0
2/3/20,Ireland,,53.1424,-7.6921,0,0,0
2/4/20,Ireland,,53.1424,-7.6921,0,0,0
2/5/20,Ireland,,53.1424,-7.6921,0,0,0
2/6/20,Ireland,,53.1424,-7.6921,0,0,0
2/7/20,Ireland,,53.1424,-7.6921,0,0,0
2/8/20,Ireland,,53.1424,-7.6921,0,0,0
2/9/20,Ireland,,53.1424,-7.6921,0,0,0
2/10/20,Ireland,,53.1424,-7.6921,0,0,0
2/11/20,Ireland,,53.1424,-7.6921,0,0,0
2/12/20,Ireland,,53.1424,-7.6921,0,0,0
2/13/20,Ireland,,53.1424,-7.6921,0,0,0
2/14/20,Ireland,,53.1424,-7.6921,0,0,0
2/15/20,Ireland,,53.1424,-7.6921,0,0,0
2/16/20,Ireland,,53.1424,-7.6921,0,0,0
2/17/20,Ireland,,53.1424,-7.6921,0,0,0
2/18/20,Ireland,,53.1424,-7.6921,0,0,0
2/19/20,Ireland,,53.1424,-7.6921,0,0,0
2/20/20,Ireland,,53.1424,-7.6921,0,0,0
2/21/20,Ireland,,53.1424,-7.6921,0,0,0
2/22/20,Ireland,,53.1424,-7.6921,0,0,0
2/23/20,Ireland,,53.1424,-7.6921,0,0,0
2/24/20,Ireland,,53.1424,-7.6921,0,0,0
2/25/20,Ireland,,53.1424,-7.6921,0,0,0
2/26/20,Ireland,,53.1424,-7.6921,0,0,0
2/27/20,Ireland,,53.1424,-7.6921,0,0,0
2/28/20,Ireland,,53.1424,-7.6921,0,0,0
2/29/20,Ireland,,53.1424,-7.6921,1,0,0
3/1/20,Ireland,,53.1424,-7.6921,1,0,0
3/2/20,Ireland,,53.1424,-7.6921,1,0,0
3/3/20,Ireland,,53.1424,-7.6921,2,0,0
3/4/20,Ireland,,53.1424,-7.6921,6,0,0
3/5/20,Ireland,,53.1424,-7.6921,6,0,0
3/6/20,Ireland,,53.1424,-7.6921,18,0,0
3/7/20,Ireland,,53.1424,-7.6921,18,0,0
3/8/20,Ireland,,53.1424,-7.6921,19,0,0
3/9/20,Ireland,,53.1424,-7.6921,21,0,0
3/10/20,Ireland,,53.1424,-7.6921,34,0,0
3/11/20,Ireland,,53.1424,-7.6921,43,0,1
3/12/20,Ireland,,53.1424,-7.6921,43,0,1
3/13/20,Ireland,,53.1424,-7.6921,90,0,1
3/14/20,Ireland,,53.1424,-7.6921,129,0,2
3/15/20,Ireland,,53.1424,-7.6921,129,0,2
3/16/20,Ireland,,53.1424,-7.6921,169,0,2
3/17/20,Ireland,,53.1424,-7.6921,223,5,2
3/18/20,Ireland,,53.1424,-7.6921,292,5,2
3/19/20,Ireland,,53.1424,-7.6921,557,5,3
3/20/20,Ireland,,53.1424,-7.6921,683,5,3
3/21/20,Ireland,,53.1424,-7.6921,785,5,3
3/22/20,Ireland,,53.1424,-7.6921,906,5,4
3/23/20,Ireland,,53.1424,-7.6921,1125,5,6
1/22/20,Israel,,31,35,0,0,0
1/23/20,Israel,,31,35,0,0,0
